7.0, 0.0, 0.0, 1799.0, -21.9, 0.0, 7.093, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.063, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.027, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.003431924618780613, -0.0018207152606919408, 0.002480302006006241, -0.38140982389450073, 0.07771673053503036, -9.779155731201172, -0.006608928088098764, -0.04051264747977257, 3.8157005310058594, 7.04575, 0.0, 0.0, 1883.75, 1.8424439430236816, 0.5205041170120239, 120.24085998535156
6.982, 0.0, 0.0, 1799.0, -23.8, 0.0, 7.078, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.035, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.03, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.0023666610941290855, -0.00235334737226367, 0.0030129337683320045, -0.4495614171028137, 0.0406518280506134, -9.810243606567383, -0.006630776450037956, -0.04050884768366814, 3.8156328201293945, 7.03125, 0.0, 0.0, 1883.75, 1.84280264377594, 0.5207524299621582, 120.2453842163086
6.964, 0.016, 0.0, 1798.0, -23.7, 0.0, 7.053, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.017, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.002, 0.0, 0.0, 1834.0, -23.5, 0.0, 0.0018943967297673225, -0.002885979600250721, 0.0030129337683320045, -0.40173572301864624, 0.06695595383644104, -9.76839542388916, -0.00669649476185441, -0.040536075830459595, 3.815643072128296, 7.0089999999999995, 0.016, 0.0, 1883.75, 1.8429527282714844, 0.5209061503410339, 120.24874114990234
6.937, 0.0, 0.0, 1799.0, -23.7, 0.0, 7.037, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.012, 0.0, 0.0, 1960.0, 45.8, 0.0, 6.99, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.0002361321821808815, -0.002885979600250721, 0.0019476702436804771, -0.40173572301864624, 0.07054288685321808, -9.771982192993164, -0.006651588249951601, -0.040520261973142624, 3.8156464099884033, 6.994, 0.0, 0.0, 1883.75, 1.8429865837097168, 0.5209825038909912, 120.25241088867188
6.937, 0.016, 0.111, 1799.0, -24.4, 0.0, 7.03, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.012, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.002, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.001301395706832409, -0.002885979600250721, 0.0030129337683320045, -0.40412700176239014, 0.06815159320831299, -9.775569915771484, -0.006629914045333862, -0.040519025176763535, 3.8156514167785645, 6.9952499999999995, 0.016, 0.111, 1883.75, 1.8428138494491577, 0.5208728909492493, 120.2562484741211
6.957, 0.0, 0.0, 1798.0, -24.5, 0.0, 7.058, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.025, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.022, 0.0, 0.0, 1833.0, -23.5, 0.0, 0.0018943967297673225, -0.002885979600250721, 0.0030129337683320045, -0.41249650716781616, 0.06456467509269714, -9.730134963989258, -0.0067792185582220554, -0.040519777685403824, 3.815664768218994, 7.015499999999999, 0.0, 0.0, 1883.5, 1.8426533937454224, 0.5209409594535828, 120.25961303710938
6.952, 0.016, 0.11, 1798.0, -24.4, 0.0, 7.042, 0.0, 0.0, 1943.0, 0.9, 0.0, 7.0, 0.0, 0.0, 1960.0, 45.8, 0.0, 7.002, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.0002361321821808815, -0.00235334737226367, 0.0030129337683320045, -0.3933662176132202, 0.03826054558157921, -9.74209213256836, -0.006746277678757906, -0.04050262272357941, 3.8156371116638184, 6.999, 0.016, 0.11, 1883.5, 1.8421638011932373, 0.5217095017433167, 120.26324462890625
6.937, 0.0, 0.11, 1798.0, -24.4, 0.0, 7.025, 0.0, 0.0, 1943.0, 0.9, 0.0, 6.987, 0.0, 0.0, 1960.0, 45.8, 0.0, 6.985, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.003431924618780613, -0.0018207152606919408, 0.0030129337683320045, -0.3849967420101166, 0.07412980496883392, -9.763612747192383, -0.006709014531224966, -0.04048684239387512, 3.8156375885009766, 6.983499999999999, 0.0, 0.11, 1883.5, 1.8426281213760376, 0.5212170481681824, 120.26616668701172
6.922, 0.016, 0.11, 1798.0, -24.4, 0.0, 7.01, 0.0, 0.0, 1943.0, 0.9, 0.0, 6.982, 0.0, 0.0, 1960.0, 45.8, 0.0, 6.979, 0.0, 0.0, 1833.0, -23.5, 0.0, 0.0002965005114674568, -0.002885979600250721, 0.003545566461980343, -0.4029313623905182, 0.07412980496883392, -9.756439208984375, -0.006722281686961651, -0.04048648849129677, 3.815659284591675, 6.973249999999999, 0.016, 0.11, 1883.5, 1.8424135446548462, 0.5216785669326782, 120.26858520507812
6.916, 0.016, 0.11, 1798.0, -24.4, 0.0, 7.005, 0.0, 0.0, 1943.0, 0.9, 0.0, 6.974, 0.0, 0.0, 1960.0, 45.8, 0.0, 6.967, 0.0, 0.0, 1833.0, -23.5, 0.0, -0.0018340284004807472, -0.0018207152606919408, 0.0030129337683320045, -0.4089095890522003, 0.05739081650972366, -9.748069763183594, -0.006685289554297924, -0.04048483818769455, 3.8156449794769287, 6.9655, 0.016, 0.11, 1883.5, 1.8437551259994507, 0.5211426019668579, 120.2717514038086
