7.116, 0.0, 0.0, 1947.0, 46.6, 0.0, 7.211, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.176, 0.0, 0.0, 2015.0, 45.8, 0.0, 7.123, 0.032, 0.528, 2000.0, 46.3, 0.0, -0.003964557312428951, -0.002885979600250721, 0.0030129337683320045, -0.36706212162971497, 0.03706490248441696, -9.75046157836914, -0.005423822905868292, -0.04070151224732399, 3.811332941055298, 7.1565, 0.032, 0.528, 1989.75, 1.3568809032440186, -0.056942280381917953, 90.10330200195312
6.826, 0.0, 0.0, 1947.0, 33.8, 0.0, 6.911, 0.0, 0.0, 1997.0, 0.9, 0.0, 6.932, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.911, 0.016, 0.323, 2000.0, 33.6, 0.0, -0.002366660162806511, -0.003951244056224823, 0.003545566461980343, -0.3634752035140991, 0.07293416559696198, -9.756439208984375, -0.005389250349253416, -0.04069232568144798, 3.811415672302246, 6.895, 0.016, 0.323, 1989.75, 1.3561818599700928, -0.05675505846738815, 90.10851287841797
6.79, 0.0, 0.0, 1947.0, 25.9, 0.0, 6.884, 0.0, 0.0, 1997.0, 0.9, 0.0, 6.846, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.906, 0.016, 0.326, 2000.0, 25.8, 0.0, -0.003431924618780613, -0.002885979600250721, 0.003545566461980343, -0.41010522842407227, 0.03347797691822052, -9.764808654785156, -0.005431563593447208, -0.04076443240046501, 3.811429262161255, 6.8565, 0.016, 0.326, 1989.75, 1.3567886352539062, -0.05727274715900421, 90.11398315429688
6.846, 0.0, 0.0, 1947.0, 24.4, 0.0, 6.924, 0.0, 0.0, 1997.0, 0.9, 0.0, 6.906, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.964, 0.0, 0.0, 1999.0, 24.1, 0.0, -0.001301395706832409, -0.002885979600250721, 0.0030129337683320045, -0.37423595786094666, 0.06217338889837265, -9.74209213256836, -0.005356146953999996, -0.040779005736112595, 3.811466693878174, 6.91, 0.0, 0.0, 1989.5, 1.356734275817871, -0.05748797208070755, 90.1176528930664
6.959, 0.0, 0.0, 1947.0, 24.1, 0.0, 7.042, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.022, 0.0, 0.0, 2015.0, 45.7, 0.0, 7.04, 0.0, 0.0, 1999.0, 24.1, 0.0, 0.0008291322737932205, -0.003951244056224823, 0.003545566461980343, -0.41488778591156006, 0.035869259387254715, -9.732526779174805, -0.005452365148812532, -0.04075320437550545, 3.811493396759033, 7.01575, 0.0, 0.0, 1989.5, 1.3563531637191772, -0.05733928084373474, 90.12135314941406
6.995, 0.0, 0.0, 1947.0, 24.1, 0.0, 7.085, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.058, 0.0, 0.0, 2015.0, 45.8, 0.0, 7.03, 0.016, 0.112, 1999.0, 24.6, 0.0, 0.0002965005114674568, -0.002885979600250721, 0.005143462680280209, -0.40412700176239014, 0.04184747114777565, -9.760025978088379, -0.005399579647928476, -0.04076084867119789, 3.811528205871582, 7.042, 0.016, 0.112, 1989.5, 1.356797456741333, -0.05836863070726395, 90.12458038330078
6.957, 0.0, 0.0, 1946.0, 25.0, 0.0, 7.068, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.025, 0.0, 0.0, 2015.0, 45.8, 0.0, 7.0, 0.0, 0.0, 1999.0, 26.1, 0.0, -0.001301395706832409, -0.003418611828237772, 0.0030129337683320045, -0.3861923813819885, 0.03586926311254501, -9.71937370300293, -0.005386602133512497, -0.04076356440782547, 3.811542510986328, 7.012499999999999, 0.0, 0.0, 1989.25, 1.3568313121795654, -0.05792563036084175, 90.12727355957031
6.962, 0.0, 0.0, 1946.0, 27.0, 0.0, 7.05, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.035, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.99, 0.016, 0.11, 1999.0, 27.3, 0.0, -0.003431924618780613, -0.002885979600250721, 0.002480302006006241, -0.37184467911720276, 0.06456467509269714, -9.760025978088379, -0.005324704572558403, -0.040775418281555176, 3.8115386962890625, 7.00925, 0.016, 0.11, 1989.25, 1.3571676015853882, -0.058476272970438004, 90.1301498413086
6.957, 0.0, 0.0, 1946.0, 28.4, 0.0, 7.048, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.015, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.972, 0.032, 0.11, 1999.0, 29.2, 0.0, -0.0028992919251322746, -0.0018207152606919408, 0.002480302006006241, -0.39217060804367065, 0.027499767020344734, -9.751656532287598, -0.005353432148694992, -0.0407576709985733, 3.8115317821502686, 6.998, 0.032, 0.11, 1989.25, 1.3575502634048462, -0.05818011611700058, 90.1330337524414
6.954, 0.0, 0.0, 1946.0, 30.1, 0.0, 7.045, 0.0, 0.0, 1997.0, 0.9, 0.0, 7.005, 0.0, 0.0, 2015.0, 45.8, 0.0, 6.974, 0.032, 0.11, 1999.0, 30.4, 0.0, -0.001301395706832409, -0.0018207152606919408, 0.003545566461980343, -0.3682577610015869, 0.05858645960688591, -9.76839542388916, -0.005269018467515707, -0.040772002190351486, 3.8115639686584473, 6.9944999999999995, 0.032, 0.11, 1989.25, 1.357116937637329, -0.05759096145629883, 90.13577270507812
